 &plot nbnd=  32, nks=   101 /
   35.047   35.047   36.409   37.689   38.485   38.485   38.674   40.584   52.003   52.003
   52.819   53.159
            0.000000  0.000000  0.450000
  -68.560  -68.534  -34.802  -34.747  -34.719  -34.719  -34.664  -34.664   13.791   14.551
   15.725   16.375   17.119   17.119   17.457   17.457   17.878   18.291   19.099   20.099
   35.601   35.601   36.579   37.429   37.899   37.899   38.910   40.180   52.535   52.535
   53.299   53.924
            0.000000  0.000000  0.475000
  -68.553  -68.540  -34.790  -34.762  -34.705  -34.705  -34.678  -34.678   14.030   14.415
   15.886   16.212   17.190   17.190   17.359   17.359   17.981   18.187   19.284   19.780
   36.164   36.164   36.764   37.189   37.316   37.316   39.177   39.811   53.095   53.095
   53.452   53.797
            0.000000  0.000000  0.500000
  -68.547  -68.547  -34.777  -34.776  -34.692  -34.692  -34.691  -34.691   14.240   14.240
   16.048   16.049   17.270   17.270   17.270   17.270   18.084   18.084   19.509   19.509
   36.737   36.737   36.737   36.737   36.967   36.967   39.477   39.477   53.618   53.618
   53.681   53.681
           -0.033333  0.000000  0.500000
  -68.547  -68.546  -34.784  -34.783  -34.691  -34.691  -34.685  -34.685   14.248   14.249
   16.038   16.038   17.218   17.218   17.293   17.293   18.136   18.136   19.515   19.515
   36.018   36.018   36.757   36.757   37.468   37.468   39.717   39.717   52.659   52.659
   53.501   53.501
           -0.066667  0.000000  0.500000
  -68.546  -68.546  -34.801  -34.801  -34.691  -34.691  -34.670  -34.670   14.271   14.271
   16.015   16.015   17.091   17.091   17.355   17.355   18.263   18.263   19.534   19.534
   35.107   35.107   36.818   36.818   37.779   37.779   40.383   40.383   51.701   51.701
   53.048   53.049
           -0.100000  0.000000  0.500000
  -68.546  -68.546  -34.822  -34.822  -34.691  -34.691  -34.652  -34.652   14.300   14.301
   15.998   15.998   16.930   16.930   17.445   17.445   18.424   18.424   19.564   19.564
   34.172   34.172   36.918   36.918   37.901   37.901   41.305   41.305   50.773   50.773
   52.460   52.460
           -0.133333  0.000000  0.500000
