#  E (eV)   dos(E)     Int dos(E) EFermi =    6.554 eV
  -4.588  0.4176E+00  0.3237E+00
  -4.578  0.4193E+00  0.3279E+00
  -4.568  0.4212E+00  0.3321E+00
  -4.558  0.4231E+00  0.3363E+00
  -4.548  0.4249E+00  0.3406E+00
  -4.538  0.4267E+00  0.3448E+00
  -4.528  0.4284E+00  0.3491E+00
  -4.518  0.4301E+00  0.3534E+00
  -4.508  0.4318E+00  0.3577E+00
  -4.498  0.4334E+00  0.3620E+00
  -4.488  0.4349E+00  0.3664E+00
  -4.478  0.4364E+00  0.3707E+00
  -4.468  0.4385E+00  0.3751E+00
  -4.458  0.4408E+00  0.3795E+00
  -4.448  0.4432E+00  0.3839E+00
  -4.438  0.4456E+00  0.3884E+00
  -4.428  0.4481E+00  0.3928E+00
  -4.418  0.4506E+00  0.3973E+00
  -4.408  0.4531E+00  0.4018E+00
  -4.398  0.4556E+00  0.4064E+00
  -4.388  0.4580E+00  0.4110E+00
  -4.378  0.4604E+00  0.4156E+00
  -4.368  0.4629E+00  0.4202E+00
  -4.358  0.4654E+00  0.4248E+00
  -4.348  0.4679E+00  0.4295E+00
  -4.338  0.4704E+00  0.4342E+00
  -4.328  0.4729E+00  0.4389E+00
  -4.318  0.4754E+00  0.4436E+00
  -4.308  0.4779E+00  0.4484E+00
  -4.298  0.4804E+00  0.4532E+00
  -4.288  0.4829E+00  0.4580E+00
  -4.278  0.4855E+00  0.4628E+00
  -4.268  0.4880E+00  0.4677E+00
  -4.258  0.4909E+00  0.4726E+00
  -4.248  0.4938E+00  0.4775E+00
  -4.238  0.4968E+00  0.4825E+00
  -4.228  0.4999E+00  0.4875E+00
  -4.218  0.5027E+00  0.4925E+00
  -4.208  0.5050E+00  0.4975E+00
  -4.198  0.5071E+00  0.5026E+00
  -4.188  0.5096E+00  0.5077E+00
  -4.178  0.5120E+00  0.5128E+00
  -4.168  0.5144E+00  0.5179E+00
  -4.158  0.5168E+00  0.5231E+00
  -4.148  0.5191E+00  0.5282E+00
  -4.138  0.5213E+00  0.5334E+00
  -4.128  0.5236E+00  0.5387E+00
  -4.118  0.5261E+00  0.5439E+00
  -4.108  0.5286E+00  0.5492E+00
  -4.098  0.5311E+00  0.5545E+00
  -4.088  0.5336E+00  0.5598E+00
  -4.078  0.5361E+00  0.5652E+00
  -4.068  0.5386E+00  0.5705E+00
  -4.058  0.5412E+00  0.5759E+00
  -4.048  0.5437E+00  0.5813E+00
  -4.038  0.5462E+00  0.5868E+00
  -4.028  0.5486E+00  0.5923E+00
  -4.018  0.5511E+00  0.5978E+00
  -4.008  0.5535E+00  0.6033E+00
  -3.998  0.5566E+00  0.6088E+00
  -3.988  0.5602E+00  0.6144E+00
  -3.978  0.5635E+00  0.6200E+00
  -3.968  0.5668E+00  0.6257E+00
  -3.958  0.5702E+00  0.6314E+00
  -3.948  0.5737E+00  0.6371E+00
  -3.938  0.5774E+00  0.6429E+00
  -3.928  0.5809E+00  0.6486E+00
  -3.918  0.5844E+00  0.6545E+00
  -3.908  0.5880E+00  0.6603E+00
  -3.898  0.5916E+00  0.6662E+00
  -3.888  0.5953E+00  0.6722E+00
  -3.878  0.5990E+00  0.6781E+00
  -3.868  0.6028E+00  0.6841E+00
  -3.858  0.6065E+00  0.6902E+00
  -3.848  0.6104E+00  0.6963E+00
  -3.838  0.6142E+00  0.7024E+00
  -3.828  0.6181E+00  0.7086E+00
  -3.818  0.6220E+00  0.7148E+00
  -3.808  0.6260E+00  0.7210E+00
  -3.798  0.6300E+00  0.7273E+00
  -3.788  0.6343E+00  0.7336E+00
  -3.778  0.6389E+00  0.7400E+00
  -3.768  0.6435E+00  0.7464E+00
  -3.758  0.6481E+00  0.7528E+00
  -3.748  0.6527E+00  0.7593E+00
  -3.738  0.6573E+00  0.7659E+00
  -3.728  0.6625E+00  0.7725E+00
  -3.718  0.6678E+00  0.7791E+00
  -3.708  0.6733E+00  0.7858E+00
  -3.698  0.6789E+00  0.7926E+00
  -3.688  0.6847E+00  0.7994E+00
  -3.678  0.6908E+00  0.8063E+00
  -3.668  0.6970E+00  0.8132E+00
  -3.658  0.7036E+00  0.8202E+00
  -3.648  0.7105E+00  0.8273E+00
  -3.638  0.7177E+00  0.8345E+00
  -3.628  0.7252E+00  0.8417E+00
  -3.618  0.7330E+00  0.8490E+00
  -3.608  0.7411E+00  0.8563E+00
  -3.598  0.7494E+00  0.8638E+00
  -3.588  0.7579E+00  0.8713E+00
  -3.578  0.7667E+00  0.8789E+00
  -3.568  0.7758E+00  0.8867E+00
  -3.558  0.7893E+00  0.8945E+00
  -3.548  0.8211E+00  0.9025E+00
  -3.538  0.8500E+00  0.9109E+00
  -3.528  0.8677E+00  0.9195E+00
  -3.518  0.8825E+00  0.9282E+00
  -3.508  0.8942E+00  0.9371E+00
  -3.498  0.9028E+00  0.9461E+00
  -3.488  0.9068E+00  0.9552E+00
  -3.478  0.8974E+00  0.9642E+00
  -3.468  0.8838E+00  0.9731E+00
  -3.458  0.8809E+00  0.9819E+00
  -3.448  0.8783E+00  0.9907E+00
  -3.438  0.8762E+00  0.9995E+00
  -3.428  0.8744E+00  0.1008E+01
  -3.418  0.8730E+00  0.1017E+01
  -3.408  0.8721E+00  0.1026E+01
  -3.398  0.8712E+00  0.1034E+01
  -3.388  0.8702E+00  0.1043E+01
  -3.378  0.8689E+00  0.1052E+01
  -3.368  0.8676E+00  0.1060E+01
  -3.358  0.8661E+00  0.1069E+01
  -3.348  0.8581E+00  0.1078E+01
  -3.338  0.8545E+00  0.1086E+01
  -3.328  0.8539E+00  0.1095E+01
  -3.318  0.8524E+00  0.1103E+01
  -3.308  0.8503E+00  0.1112E+01
  -3.298  0.8497E+00  0.1120E+01
  -3.288  0.8537E+00  0.1129E+01
  -3.278  0.8624E+00  0.1138E+01
  -3.268  0.8571E+00  0.1146E+01
  -3.258  0.8495E+00  0.1155E+01
  -3.248  0.8425E+00  0.1163E+01
  -3.238  0.8360E+00  0.1172E+01
  -3.228  0.8302E+00  0.1180E+01
  -3.218  0.8249E+00  0.1188E+01
  -3.208  0.8202E+00  0.1196E+01
  -3.198  0.8155E+00  0.1205E+01
  -3.188  0.8100E+00  0.1213E+01
  -3.178  0.8049E+00  0.1221E+01
  -3.168  0.8001E+00  0.1229E+01
  -3.158  0.7954E+00  0.1237E+01
  -3.148  0.7911E+00  0.1245E+01
  -3.138  0.7870E+00  0.1253E+01
  -3.128  0.7831E+00  0.1260E+01
  -3.118  0.7796E+00  0.1268E+01
  -3.108  0.7763E+00  0.1276E+01
  -3.098  0.7733E+00  0.1284E+01
  -3.088  0.7706E+00  0.1291E+01
  -3.078  0.7682E+00  0.1299E+01
  -3.068  0.7656E+00  0.1307E+01
  -3.058  0.7629E+00  0.1314E+01
  -3.048  0.7600E+00  0.1322E+01
  -3.038  0.7571E+00  0.1330E+01
  -3.028  0.7540E+00  0.1337E+01
  -3.018  0.7509E+00  0.1345E+01
  -3.008  0.7476E+00  0.1352E+01
  -2.998  0.7443E+00  0.1360E+01
  -2.988  0.7410E+00  0.1367E+01
  -2.978  0.7377E+00  0.1375E+01
  -2.968  0.7344E+00  0.1382E+01
  -2.958  0.7311E+00  0.1389E+01
  -2.948  0.7284E+00  0.1396E+01
  -2.938  0.7256E+00  0.1404E+01
  -2.928  0.7196E+00  0.1411E+01
  -2.918  0.7146E+00  0.1418E+01
  -2.908  0.7104E+00  0.1425E+01
  -2.898  0.7070E+00  0.1432E+01
  -2.888  0.7042E+00  0.1439E+01
  -2.878  0.7019E+00  0.1446E+01
  -2.868  0.7002E+00  0.1453E+01
  -2.858  0.6990E+00  0.1460E+01
  -2.848  0.6982E+00  0.1467E+01
  -2.838  0.6975E+00  0.1474E+01
  -2.828  0.6962E+00  0.1481E+01
  -2.818  0.6920E+00  0.1488E+01
  -2.808  0.6873E+00  0.1495E+01
  -2.798  0.6826E+00  0.1502E+01
  -2.788  0.6782E+00  0.1509E+01
  -2.778  0.6745E+00  0.1516E+01
  -2.768  0.6713E+00  0.1522E+01
  -2.758  0.6683E+00  0.1529E+01
  -2.748  0.6648E+00  0.1536E+01
  -2.738  0.6611E+00  0.1542E+01
  -2.728  0.6574E+00  0.1549E+01
  -2.718  0.6534E+00  0.1556E+01
  -2.708  0.6494E+00  0.1562E+01
  -2.698  0.6453E+00  0.1569E+01
  -2.688  0.6412E+00  0.1575E+01
  -2.678  0.6372E+00  0.1581E+01
  -2.668  0.6331E+00  0.1588E+01
  -2.658  0.6289E+00  0.1594E+01
  -2.648  0.6249E+00  0.1600E+01
  -2.638  0.6210E+00  0.1606E+01
  -2.628  0.6171E+00  0.1613E+01
  -2.618  0.6134E+00  0.1619E+01
  -2.608  0.6097E+00  0.1625E+01
  -2.598  0.6061E+00  0.1631E+01
  -2.588  0.6027E+00  0.1637E+01
  -2.578  0.5993E+00  0.1643E+01
  -2.568  0.5958E+00  0.1649E+01
  -2.558  0.5917E+00  0.1655E+01
  -2.548  0.5882E+00  0.1661E+01
  -2.538  0.5849E+00  0.1667E+01
  -2.528  0.5816E+00  0.1673E+01
  -2.518  0.5784E+00  0.1678E+01
  -2.508  0.5752E+00  0.1684E+01
  -2.498  0.5721E+00  0.1690E+01
  -2.488  0.5691E+00  0.1696E+01
  -2.478  0.5662E+00  0.1701E+01
  -2.468  0.5745E+00  0.1707E+01
  -2.458  0.5705E+00  0.1713E+01
  -2.448  0.5669E+00  0.1718E+01
  -2.438  0.5635E+00  0.1724E+01
  -2.428  0.5604E+00  0.1730E+01
  -2.418  0.5574E+00  0.1735E+01
  -2.408  0.5546E+00  0.1741E+01
  -2.398  0.5520E+00  0.1746E+01
  -2.388  0.5493E+00  0.1752E+01
  -2.378  0.5468E+00  0.1757E+01
  -2.368  0.5454E+00  0.1763E+01
  -2.358  0.5454E+00  0.1768E+01
  -2.348  0.5435E+00  0.1774E+01
  -2.338  0.5350E+00  0.1779E+01
  -2.328  0.5263E+00  0.1784E+01
  -2.318  0.5222E+00  0.1790E+01
  -2.308  0.5181E+00  0.1795E+01
  -2.298  0.5145E+00  0.1800E+01
  -2.288  0.5116E+00  0.1805E+01
  -2.278  0.5090E+00  0.1810E+01
  -2.268  0.5065E+00  0.1815E+01
  -2.258  0.5041E+00  0.1820E+01
  -2.248  0.5018E+00  0.1825E+01
  -2.238  0.4996E+00  0.1830E+01
  -2.228  0.4976E+00  0.1835E+01
  -2.218  0.4956E+00  0.1840E+01
  -2.208  0.4938E+00  0.1845E+01
  -2.198  0.4921E+00  0.1850E+01
  -2.188  0.4905E+00  0.1855E+01
  -2.178  0.4890E+00  0.1860E+01
  -2.168  0.4854E+00  0.1865E+01
  -2.158  0.4812E+00  0.1870E+01
  -2.148  0.4773E+00  0.1875E+01
  -2.138  0.4733E+00  0.1879E+01
  -2.128  0.4693E+00  0.1884E+01
  -2.118  0.4654E+00  0.1889E+01
  -2.108  0.4617E+00  0.1893E+01
  -2.098  0.4576E+00  0.1898E+01
  -2.088  0.4585E+00  0.1902E+01
  -2.078  0.4528E+00  0.1907E+01
  -2.068  0.4465E+00  0.1912E+01
  -2.058  0.4397E+00  0.1916E+01
  -2.048  0.4324E+00  0.1920E+01
  -2.038  0.4246E+00  0.1925E+01
  -2.028  0.4163E+00  0.1929E+01
  -2.018  0.4075E+00  0.1933E+01
  -2.008  0.3983E+00  0.1937E+01
  -1.998  0.3879E+00  0.1941E+01
  -1.988  0.3757E+00  0.1945E+01
  -1.978  0.3627E+00  0.1948E+01
  -1.968  0.3490E+00  0.1952E+01
  -1.958  0.3344E+00  0.1955E+01
  -1.948  0.3191E+00  0.1959E+01
  -1.938  0.3016E+00  0.1962E+01
  -1.928  0.2838E+00  0.1965E+01
  -1.918  0.2691E+00  0.1967E+01
  -1.908  0.2547E+00  0.1970E+01
  -1.898  0.2405E+00  0.1973E+01
  -1.888  0.2267E+00  0.1975E+01
  -1.878  0.2132E+00  0.1977E+01
  -1.868  0.1999E+00  0.1979E+01
  -1.858  0.1869E+00  0.1981E+01
  -1.848  0.1742E+00  0.1983E+01
  -1.838  0.1618E+00  0.1985E+01
  -1.828  0.1503E+00  0.1986E+01
  -1.818  0.1396E+00  0.1988E+01
  -1.808  0.1292E+00  0.1989E+01
  -1.798  0.1192E+00  0.1990E+01
  -1.788  0.1096E+00  0.1991E+01
  -1.778  0.1003E+00  0.1992E+01
  -1.768  0.9141E-01  0.1993E+01
  -1.758  0.8289E-01  0.1994E+01
  -1.748  0.7475E-01  0.1995E+01
  -1.738  0.6702E-01  0.1996E+01
  -1.728  0.5974E-01  0.1996E+01
  -1.718  0.5290E-01  0.1997E+01
  -1.708  0.4650E-01  0.1997E+01
  -1.698  0.4055E-01  0.1998E+01
  -1.688  0.3504E-01  0.1998E+01
  -1.678  0.3000E-01  0.1999E+01
  -1.668  0.2566E-01  0.1999E+01
  -1.658  0.2220E-01  0.1999E+01
  -1.648  0.1978E-01  0.1999E+01
  -1.638  0.1782E-01  0.1999E+01
  -1.628  0.1633E-01  0.2000E+01
  -1.618  0.1530E-01  0.2000E+01
  -1.608  0.1474E-01  0.2000E+01
  -1.598  0.1465E-01  0.2000E+01
  -1.588  0.1508E-01  0.2000E+01
  -1.578  0.1604E-01  0.2000E+01
  -1.568  0.1752E-01  0.2001E+01
  -1.558  0.1954E-01  0.2001E+01
  -1.548  0.2208E-01  0.2001E+01
  -1.538  0.2516E-01  0.2001E+01
  -1.528  0.2891E-01  0.2001E+01
  -1.518  0.3325E-01  0.2002E+01
  -1.508  0.3812E-01  0.2002E+01
  -1.498  0.4328E-01  0.2002E+01
  -1.488  0.4870E-01  0.2003E+01
  -1.478  0.5439E-01  0.2003E+01
  -1.468  0.6033E-01  0.2004E+01
  -1.458  0.6654E-01  0.2005E+01
  -1.448  0.7301E-01  0.2005E+01
  -1.438  0.7975E-01  0.2006E+01
  -1.428  0.8675E-01  0.2007E+01
  -1.418  0.9401E-01  0.2008E+01
  -1.408  0.1015E+00  0.2009E+01
  -1.398  0.1093E+00  0.2010E+01
  -1.388  0.1174E+00  0.2011E+01
  -1.378  0.1257E+00  0.2012E+01
  -1.368  0.1343E+00  0.2014E+01
  -1.358  0.1440E+00  0.2015E+01
  -1.348  0.1540E+00  0.2016E+01
